from_id,property10,to_id
773,last,12621
773,last,12558
774,last,12570
774,last,12622
775,last,12576
775,last,12555
776,last,12570
776,last,12558
777,last,12569
777,last,12584
777,last,12623
777,last,12554
778,last,12558
778,last,12574
780,last,12556
780,last,12555
780,last,12622
780,last,12591
780,last,12605
780,last,12565
781,last,12579
781,last,12581
781,last,12555
781,last,12593
781,last,12570
782,last,12591
782,last,12554
782,last,12561
786,last,12628
786,last,12570
786,last,12555
787,last,12583
787,last,12576
787,last,12568
787,last,12570
788,last,12595
788,last,12583
788,last,12564
788,last,12555
789,last,12555
789,last,12567
789,last,12575
789,last,12568
789,last,12570
791,last,12569
791,last,12583
792,last,12599
793,last,12568
794,last,12576
794,last,12568
794,last,12587
794,last,12570
794,last,12555
797,last,12585
798,last,12555
798,last,12576
800,last,12555
800,last,12622
800,last,12605
800,last,12558
800,last,12561
800,last,12579
800,last,12621
800,last,12566
800,last,12574
800,last,12624
801,last,12565
801,last,12612
802,last,12612
802,last,12557
803,last,12581
805,last,12555
805,last,12569
806,last,12608
806,last,12569
808,last,12612
809,last,12586
809,last,12585
809,last,12587
809,last,12555
809,last,12613
812,last,12561
812,last,12569
814,last,12569
816,last,12568
816,last,12555
818,last,12567
819,last,12622
819,last,12599
819,last,12555
819,last,12586
819,last,12567
819,last,12561
819,last,12571
821,last,12591
821,last,12569
822,last,12612
823,last,12598
824,last,12569
824,last,12599
825,last,12630
826,last,12586
826,last,12599
826,last,12561
826,last,12555
826,last,12569
827,last,12570
828,last,12554
828,last,12556
829,last,12603
832,last,12569
832,last,12583
832,last,12573
832,last,12576
834,last,12555
835,last,12559
835,last,12622
837,last,12586
837,last,12569
837,last,12599
837,last,12568
837,last,12622
838,last,12565
838,last,12601
838,last,12561
839,last,12555
839,last,12622
840,last,12621
841,last,12621
841,last,12554
841,last,12561
841,last,12608
842,last,12617
842,last,12643
843,last,12566
843,last,12556
844,last,12624
844,last,12555
845,last,12587
847,last,12599
847,last,12597
847,last,12565
847,last,12585
849,last,12574
850,last,12644
851,last,12584
852,last,12584
853,last,12569
853,last,12570
854,last,12634
854,last,12561
855,last,12608
855,last,12561
857,last,12579
858,last,12595
859,last,12555
860,last,12561
860,last,12555
863,last,12610
864,last,12565
864,last,12558
864,last,12607
864,last,12561
866,last,12607
866,last,12569
867,last,12564
869,last,12593
869,last,12555
869,last,12622
873,last,12597
873,last,12554
875,last,12589
875,last,12561
876,last,12583
876,last,12568
876,last,12607
876,last,12555
877,last,12590
877,last,12591
879,last,12568
880,last,12555
882,last,12555
882,last,12556
882,last,12621
884,last,12569
885,last,12603
885,last,12555
885,last,12630
886,last,12617
886,last,12574
886,last,12554
886,last,12558
886,last,12572
886,last,12623
887,last,12636
888,last,12608
889,last,12570
891,last,12567
891,last,12606
893,last,12575
893,last,12573
893,last,12583
893,last,12570
894,last,12572
894,last,12578
894,last,12555
895,last,12586
896,last,12555
897,last,12569
897,last,12600
897,last,12555
898,last,12560
899,last,12630
899,last,12623
900,last,12578
900,last,12556
901,last,12569
902,last,12638
902,last,12569
903,last,12555
905,last,12561
907,last,12606
907,last,12590
907,last,12583
907,last,12628
907,last,12564
907,last,12558
908,last,12584
908,last,12570
908,last,12569
910,last,12583
910,last,12581
910,last,12561
913,last,12560
913,last,12573
913,last,12635
913,last,12593
913,last,12569
913,last,12570
913,last,12645
913,last,12561
913,last,12618
913,last,12646
916,last,12575
916,last,12599
916,last,12606
917,last,12555
918,last,12610
918,last,12585
918,last,12599
918,last,12554
918,last,12567
923,last,12586
923,last,12569
923,last,12599
923,last,12558
924,last,12569
924,last,12560
924,last,12583
924,last,12555
925,last,12573
926,last,12583
926,last,12565
926,last,12598
926,last,12584
927,last,12630
927,last,12603
927,last,12554
927,last,12573
927,last,12599
927,last,12568
928,last,12595
928,last,12576
928,last,12555
928,last,12571
928,last,12563
928,last,12585
928,last,12591
929,last,12570
929,last,12573
929,last,12583
930,last,12640
930,last,12555
930,last,12586
930,last,12590
932,last,12558
935,last,12568
935,last,12606
937,last,12610
937,last,12558
937,last,12555
937,last,12569
937,last,12581
939,last,12578
939,last,12558
939,last,12605
941,last,12644
942,last,12575
942,last,12574
944,last,12558
947,last,12575
949,last,12555
949,last,12583
949,last,12578
952,last,12555
953,last,12583
954,last,12555
954,last,12561
955,last,12573
955,last,12555
956,last,12608
956,last,12555
956,last,12584
957,last,12570
959,last,12603
959,last,12555
959,last,12621
959,last,12558
960,last,12610
960,last,12559
963,last,12555
964,last,12569
964,last,12576
964,last,12556
965,last,12560
968,last,12575
969,last,12583
972,last,12554
972,last,12564
976,last,12569
976,last,12586
976,last,12644
976,last,12555
976,last,12599
976,last,12584
978,last,12574
981,last,12617
981,last,12581
983,last,12583
983,last,12584
983,last,12607
984,last,12574
984,last,12630
986,last,12558
987,last,12593
987,last,12583
987,last,12561
991,last,12641
992,last,12555
994,last,12603
994,last,12569
997,last,12569
998,last,12603
998,last,12573
998,last,12568
999,last,12574
1000,last,12597
1001,last,12573
1001,last,12585
1001,last,12610
1001,last,12599
1001,last,12555
1003,last,12606
1004,last,12574
1004,last,12586
1004,last,12569
1004,last,12583
1004,last,12555
1005,last,12561
1006,last,12574
1006,last,12555
1006,last,12583
1007,last,12599
1007,last,12621
1007,last,12589
1007,last,12584
1009,last,12575
1009,last,12569
1009,last,12554
1010,last,12556
1011,last,12599
1011,last,12640
1013,last,12583
1013,last,12558
1013,last,12555
1014,last,12582
1014,last,12613
1014,last,12556
1016,last,12555
1016,last,12558
1016,last,12570
1016,last,12569
1017,last,12569
1017,last,12556
1018,last,12576
1018,last,12622
1018,last,12583
1021,last,12590
1021,last,12599
1023,last,12555
1024,last,12599
1027,last,12573
1027,last,12570
1027,last,12569
1027,last,12555
1027,last,12565
1028,last,12555
1029,last,12575
1029,last,12570
1029,last,12561
1029,last,12555
1029,last,12612
1030,last,12569
1031,last,12627
1031,last,12555
1032,last,12578
1032,last,12555
1032,last,12575
1033,last,12570
1033,last,12558
1034,last,12647
1036,last,12587
1036,last,12567
1036,last,12586
1036,last,12599
1036,last,12573
1036,last,12565
1036,last,12607
1037,last,12578
1040,last,12621
1041,last,12571
1041,last,12626
1041,last,12558
1041,last,12591
1043,last,12574
1044,last,12576
1044,last,12616
1044,last,12575
1046,last,12608
1048,last,12576
1048,last,12623
1048,last,12597
1048,last,12555
1048,last,12618
1048,last,12575
1051,last,12606
1051,last,12610
1055,last,12569
1055,last,12554
1055,last,12556
1056,last,12621
1056,last,12558
1057,last,12569
1057,last,12561
1058,last,12555
1058,last,12574
1061,last,12612
1061,last,12574
1064,last,12576
1065,last,12623
1066,last,12648
1067,last,12575
1068,last,12599
1069,last,12584
1069,last,12599
1069,last,12561
1075,last,12622
1075,last,12599
1076,last,12616
1078,last,12586
1084,last,12599
1084,last,12575
1084,last,12555
1085,last,12569
1085,last,12583
