from_id,property2,to_id
93,hasMentalSymptom,9044
93,hasMentalSymptom,9077
93,hasMentalSymptom,9052
93,hasMentalSymptom,9095
94,hasMentalSymptom,9056
94,hasMentalSymptom,9093
94,hasMentalSymptom,9107
94,hasMentalSymptom,9047
94,hasMentalSymptom,9098
94,hasMentalSymptom,9038
95,hasMentalSymptom,9052
98,hasMentalSymptom,9060
98,hasMentalSymptom,9037
99,hasMentalSymptom,9058
99,hasMentalSymptom,9054
99,hasMentalSymptom,9048
100,hasMentalSymptom,9038
100,hasMentalSymptom,9108
100,hasMentalSymptom,9041
100,hasMentalSymptom,9109
100,hasMentalSymptom,9054
101,hasMentalSymptom,9061
102,hasMentalSymptom,9105
102,hasMentalSymptom,9065
102,hasMentalSymptom,9038
102,hasMentalSymptom,9054
102,hasMentalSymptom,9110
102,hasMentalSymptom,9098
103,hasMentalSymptom,9050
104,hasMentalSymptom,9066
105,hasMentalSymptom,9043
105,hasMentalSymptom,9111
105,hasMentalSymptom,9112
105,hasMentalSymptom,9054
105,hasMentalSymptom,9086
105,hasMentalSymptom,9089
106,hasMentalSymptom,9090
106,hasMentalSymptom,9041
107,hasMentalSymptom,9059
107,hasMentalSymptom,9052
108,hasMentalSymptom,9086
109,hasMentalSymptom,9054
109,hasMentalSymptom,9065
109,hasMentalSymptom,9038
109,hasMentalSymptom,9077
109,hasMentalSymptom,9041
109,hasMentalSymptom,9037
111,hasMentalSymptom,9113
111,hasMentalSymptom,9054
111,hasMentalSymptom,9053
111,hasMentalSymptom,9038
111,hasMentalSymptom,9037
112,hasMentalSymptom,9041
112,hasMentalSymptom,9114
112,hasMentalSymptom,9074
112,hasMentalSymptom,9050
112,hasMentalSymptom,9038
114,hasMentalSymptom,9054
115,hasMentalSymptom,9038
115,hasMentalSymptom,9059
115,hasMentalSymptom,9058
115,hasMentalSymptom,9115
115,hasMentalSymptom,9052
115,hasMentalSymptom,9116
115,hasMentalSymptom,9044
117,hasMentalSymptom,9090
117,hasMentalSymptom,9058
118,hasMentalSymptom,9038
118,hasMentalSymptom,9059
118,hasMentalSymptom,9058
120,hasMentalSymptom,9043
120,hasMentalSymptom,9059
120,hasMentalSymptom,9090
120,hasMentalSymptom,9054
121,hasMentalSymptom,9083
122,hasMentalSymptom,9038
122,hasMentalSymptom,9041
122,hasMentalSymptom,9083
122,hasMentalSymptom,9098
122,hasMentalSymptom,9077
123,hasMentalSymptom,9054
123,hasMentalSymptom,9059
123,hasMentalSymptom,9076
124,hasMentalSymptom,9041
124,hasMentalSymptom,9046
124,hasMentalSymptom,9038
124,hasMentalSymptom,9077
125,hasMentalSymptom,9054
125,hasMentalSymptom,9065
126,hasMentalSymptom,9054
126,hasMentalSymptom,9052
126,hasMentalSymptom,9067
127,hasMentalSymptom,9057
127,hasMentalSymptom,9054
128,hasMentalSymptom,9070
129,hasMentalSymptom,9037
129,hasMentalSymptom,9038
130,hasMentalSymptom,9038
132,hasMentalSymptom,9043
132,hasMentalSymptom,9037
132,hasMentalSymptom,9050
132,hasMentalSymptom,9041
135,hasMentalSymptom,9076
136,hasMentalSymptom,9089
137,hasMentalSymptom,9090
137,hasMentalSymptom,9038
137,hasMentalSymptom,9059
137,hasMentalSymptom,9097
137,hasMentalSymptom,9043
139,hasMentalSymptom,9037
141,hasMentalSymptom,9105
142,hasMentalSymptom,9038
143,hasMentalSymptom,9098
143,hasMentalSymptom,9041
144,hasMentalSymptom,9037
144,hasMentalSymptom,9038
144,hasMentalSymptom,9054
144,hasMentalSymptom,9059
145,hasMentalSymptom,9038
146,hasMentalSymptom,9117
149,hasMentalSymptom,9038
149,hasMentalSymptom,9059
151,hasMentalSymptom,9116
152,hasMentalSymptom,9041
153,hasMentalSymptom,9100
153,hasMentalSymptom,9118
153,hasMentalSymptom,9059
153,hasMentalSymptom,9058
153,hasMentalSymptom,9038
154,hasMentalSymptom,9038
155,hasMentalSymptom,9083
155,hasMentalSymptom,9072
157,hasMentalSymptom,9041
157,hasMentalSymptom,9038
157,hasMentalSymptom,9119
157,hasMentalSymptom,9077
157,hasMentalSymptom,9050
157,hasMentalSymptom,9058
157,hasMentalSymptom,9120
158,hasMentalSymptom,9038
159,hasMentalSymptom,9038
161,hasMentalSymptom,9041
161,hasMentalSymptom,9050
161,hasMentalSymptom,9090
161,hasMentalSymptom,9054
162,hasMentalSymptom,9105
162,hasMentalSymptom,9086
164,hasMentalSymptom,9041
164,hasMentalSymptom,9121
165,hasMentalSymptom,9037
165,hasMentalSymptom,9077
165,hasMentalSymptom,9045
165,hasMentalSymptom,9038
165,hasMentalSymptom,9122
165,hasMentalSymptom,9123
165,hasMentalSymptom,9124
165,hasMentalSymptom,9058
165,hasMentalSymptom,9043
165,hasMentalSymptom,9042
166,hasMentalSymptom,9038
166,hasMentalSymptom,9048
166,hasMentalSymptom,9125
166,hasMentalSymptom,9042
166,hasMentalSymptom,9126
168,hasMentalSymptom,9046
168,hasMentalSymptom,9045
169,hasMentalSymptom,9038
170,hasMentalSymptom,9038
170,hasMentalSymptom,9037
170,hasMentalSymptom,9044
170,hasMentalSymptom,9127
170,hasMentalSymptom,9117
170,hasMentalSymptom,9042
170,hasMentalSymptom,9059
171,hasMentalSymptom,9128
172,hasMentalSymptom,9038
172,hasMentalSymptom,9058
172,hasMentalSymptom,9041
172,hasMentalSymptom,9077
172,hasMentalSymptom,9046
174,hasMentalSymptom,9038
174,hasMentalSymptom,9041
175,hasMentalSymptom,9059
175,hasMentalSymptom,9038
176,hasMentalSymptom,9129
176,hasMentalSymptom,9044
176,hasMentalSymptom,9130
176,hasMentalSymptom,9131
176,hasMentalSymptom,9059
176,hasMentalSymptom,9041
176,hasMentalSymptom,9038
176,hasMentalSymptom,9037
177,hasMentalSymptom,9132
177,hasMentalSymptom,9038
177,hasMentalSymptom,9133
177,hasMentalSymptom,9042
177,hasMentalSymptom,9040
179,hasMentalSymptom,9038
179,hasMentalSymptom,9041
179,hasMentalSymptom,9054
179,hasMentalSymptom,9133
181,hasMentalSymptom,9044
181,hasMentalSymptom,9083
182,hasMentalSymptom,9038
183,hasMentalSymptom,9038
183,hasMentalSymptom,9052
183,hasMentalSymptom,9037
184,hasMentalSymptom,9038
185,hasMentalSymptom,9038
186,hasMentalSymptom,9052
186,hasMentalSymptom,9134
186,hasMentalSymptom,9054
186,hasMentalSymptom,9053
186,hasMentalSymptom,9038
186,hasMentalSymptom,9037
187,hasMentalSymptom,9107
187,hasMentalSymptom,9115
187,hasMentalSymptom,9041
187,hasMentalSymptom,9083
187,hasMentalSymptom,9114
188,hasMentalSymptom,9048
188,hasMentalSymptom,9127
188,hasMentalSymptom,9105
188,hasMentalSymptom,9125
188,hasMentalSymptom,9135
188,hasMentalSymptom,9042
188,hasMentalSymptom,9136
189,hasMentalSymptom,9043
190,hasMentalSymptom,9041
190,hasMentalSymptom,9089
191,hasMentalSymptom,9121
191,hasMentalSymptom,9037
193,hasMentalSymptom,9137
193,hasMentalSymptom,9038
194,hasMentalSymptom,9086
194,hasMentalSymptom,9068
194,hasMentalSymptom,9045
194,hasMentalSymptom,9138
194,hasMentalSymptom,9038
195,hasMentalSymptom,9086
196,hasMentalSymptom,9059
196,hasMentalSymptom,9058
196,hasMentalSymptom,9090
196,hasMentalSymptom,9121
197,hasMentalSymptom,9037
197,hasMentalSymptom,9059
197,hasMentalSymptom,9038
197,hasMentalSymptom,9076
198,hasMentalSymptom,9059
198,hasMentalSymptom,9058
199,hasMentalSymptom,9083
199,hasMentalSymptom,9048
199,hasMentalSymptom,9124
199,hasMentalSymptom,9139
199,hasMentalSymptom,9066
200,hasMentalSymptom,9046
201,hasMentalSymptom,9038
201,hasMentalSymptom,9037
201,hasMentalSymptom,9059
202,hasMentalSymptom,9038
202,hasMentalSymptom,9058
203,hasMentalSymptom,9039
204,hasMentalSymptom,9047
204,hasMentalSymptom,9113
205,hasMentalSymptom,9041
205,hasMentalSymptom,9059
205,hasMentalSymptom,9050
208,hasMentalSymptom,9038
208,hasMentalSymptom,9041
209,hasMentalSymptom,9038
209,hasMentalSymptom,9068
209,hasMentalSymptom,9105
210,hasMentalSymptom,9140
210,hasMentalSymptom,9044
210,hasMentalSymptom,9054
210,hasMentalSymptom,9038
210,hasMentalSymptom,9045
210,hasMentalSymptom,9111
211,hasMentalSymptom,9074
211,hasMentalSymptom,9072
211,hasMentalSymptom,9038
211,hasMentalSymptom,9068
211,hasMentalSymptom,9059
211,hasMentalSymptom,9041
211,hasMentalSymptom,9058
211,hasMentalSymptom,9077
211,hasMentalSymptom,9141
212,hasMentalSymptom,9041
213,hasMentalSymptom,9065
213,hasMentalSymptom,9054
213,hasMentalSymptom,9038
214,hasMentalSymptom,9048
217,hasMentalSymptom,9041
218,hasMentalSymptom,9058
218,hasMentalSymptom,9050
218,hasMentalSymptom,9136
218,hasMentalSymptom,9054
218,hasMentalSymptom,9037
219,hasMentalSymptom,9054
219,hasMentalSymptom,9038
219,hasMentalSymptom,9070
220,hasMentalSymptom,9041
220,hasMentalSymptom,9142
221,hasMentalSymptom,9051
221,hasMentalSymptom,9093
221,hasMentalSymptom,9143
221,hasMentalSymptom,9144
222,hasMentalSymptom,9054
222,hasMentalSymptom,9145
225,hasMentalSymptom,9054
225,hasMentalSymptom,9059
227,hasMentalSymptom,9067
227,hasMentalSymptom,9058
227,hasMentalSymptom,9066
227,hasMentalSymptom,9050
228,hasMentalSymptom,9105
229,hasMentalSymptom,9044
229,hasMentalSymptom,9127
